Marca,Producto,Precio_COP,Calificacion,Tienda
HP,"Laptop Gaming Victus 15-fb3018la, AMD Ryzen 7, 8 GB RAM, NVIDIA GeForce RTX 3050, 512 GB SSD",,,Falabella
HP,"PORTATIL VICTUS RYZEN 7- 15.6"" 144HZ- RTX 3050 6GB- RAM 32GB DDR5 SSD 512GB + DIADEMAS REDRAGON",,,Falabella
ASUS,PORTATIL GAMER TUF FX607VJ - CORE 5 210H - RAM 32GB - SSD 512GB - RTX 3050 6GB,,,Falabella
ASUS,PortÃ¡til Gamer TUF A16 FA607N / Ryzen 7 7445HS / RTX 4050 6GB / 32GB RAM / SSD 512GB /16â³ WUXGA,,,Falabella
HP,PORTATIL GAMER VICTUS 15-FB3093 - RYZEN 7 7445HS - RAM 32GB - SSD 512GB - RTX 4050 6GB,,,Falabella
HP,PORTATIL CORPORATIVO 240 INTEL CORE I5-1334U SSD 512GB RAM 32GB 14Â FHD W11 PRO,,,Falabella
LENOVO,PORTATIL THINKPAD E16 INTEL ULTRA 7 255H RAM 32GB DDR5/ 512GB M.2/ WIN11 PRO,,,Falabella
ASUS,PORTATIL GAMER TUF FX607VJ - CORE 5 210H - RAM 16GB - SSD 512GB - RTX 3050 6GB,,,Falabella
ASUS,PORTATIL GAMER TUF FX607VJ - CORE 5 210H - RAM 16GB - SSD 1TB - RTX 3050 6GB,,,Falabella
HP,PORTATIL GAMER VICTUS 15-RYZEN 7 7445HS - RAM 32GB -SSD 1TB - RTX 3050 6GB,,,Falabella
LENOVO,PortÃ¡til ThinkPad P16s G4 Ultra 7 32GB RTX PRO 500,,,Falabella
ASUS,PORTATIL GAMER TUF FX607VJ - CORE 5 210H - RAM 8GB - SSD 512GB - RTX 3050 6GB,,,Falabella
ASUS,"Portatil ROG STRIX Ryzen 7 6800H, 1TB PCIe SSD, 8GB DDR5, 15.6"" WQHD, RTX 3060 6GB",,,Falabella
HP,"VICTUS AMD RYZEN 7 7445HS RTX 4050 6GB SSD 2TB RAM 32GB LED 15,6"" FHD 144Hz",,,Falabella
HP,PORTATIL GAMER VICTUS 15-RYZEN 7 7445HS - RAM 8GB -SSD 512GB - RTX 3050 6GB,,,Falabella
HP,"PORTATIL 15 - RYZEN 7 7730U - 15.6"" FHD - RAM 16GB DDR4 3200MHZ - 512GB M.2 - CHAMPAGNE SILVER",,,Falabella
ASUS,INTEL CORE I5 12GEN 8GB 512DDS AZUL WINDOWS 11,,,Falabella
LENOVO,"PortÃ¡til LOQ Ryzen 7 250 Ram 48GB SSD 512GB RTX 5050 8GB 15,6"" FHD 144Hz",,,Falabella
LENOVO,"LOQ INTEL CORE I5-12450HX RTX 3050 6GB SSD 1TB RAM 8GB LED 15,6 FULL HD 144Hz",,,Falabella
LENOVO,"PortÃ¡til IdeaPad Slim 3 15AMN8 Ryzen 5 7500U 8GB RAM 512GB SSD 15.6"" Pulgadas",,,Falabella
ASUS,PORTATIL GAMER TUF INTEL CORE I5 210-H RTX 3050 24GB RAM 2TB SSD FHD 144HZ,,,Falabella
LENOVO,PortÃ¡til Gamer Loq I5 Ram 16gb Ssd 512gb Rtx 3050 6gb,,,Falabella
HP,PORTATIL GAMER VICTUS RYZEN 7-7445HS RTX 3050 24GB 2TB SSD FHD 15.6'' + BOLSO + GAME PASS,,,Falabella
HP,PORTATIL GAMER VICTUS RYZEN 7-7445HS RTX 3050 32GB 2TB SSD FHD 15.6'' + BOLSO + GAME PASS,,,Falabella
HP,PortÃ¡til 240 G9 Intel Celeron N4500 1.10Ghz 8gb ddr4 256gb WINDOWS 10 HOME,,,Falabella
ASUS,"Laptop Vivobook 17.3 FHD, Intel Pentium Gold 8505, 12GB RAM",,,Falabella
ASUS,"PORTATIL TUF INTEL CORE 5-210H RTX 3050 6GB SSD 2TB RAM 40GB 16"" WUXGA 144HZ",,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 16GB SSD 1TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 16GB SSD 2TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 12GB SSD 2TB WIN 11,,,Falabella
ASUS,PORTATIL-ASUS EXPERTBOOK B1403CVA-S65014X - INTEL CORE I5 13420H - 8GB DDR5 - 512GB SSD -PANTALLA 14,,,Falabella
LENOVO,PortÃ¡til Gamer LOQ AMD RYZEN 7 7435hs 32gb Ram Ssd 512 Gb 15.6 FHD Ips 144hz Rtx 4050 6GB.,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 16GB SSD 512GB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 12GB SSD 4TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 12GB SSD 1TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 24GB SSD 4TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 24GB SSD 8TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 48GB SSD 4TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 48GB SSD 512GB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 40GB SSD 4TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 40GB SSD 2TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 64GB SSD 2TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 8GB SSD 2TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 8GB SSD 1TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 64GB SSD 8TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 8GB SSD 4TB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 64GB SSD 512GB WIN 11,,,Falabella
ASUS,PortÃ¡til Gamer F16 Intel Core 5 210H RTX 3050 6GB RAM 64GB SSD 4TB WIN 11,,,Falabella
ASUS,"PORTATIL GAMER ROG STRIX G16 RYZEN 9 8940HX / RTX 5070 TI / 16GB RAM / 1TB SSD / 16"" WUXGA 165HZ",,,Falabella
ASUS,PortÃ¡til Gamer TUF AMD Ryzen 9 270 RAM 16GB SSD 8TB RTX 5070 8GB 165Hz,,,Falabella
HP,PORTÃTIL 15-FD0158LA INTEL I5 1235U 8GB 512GB SSD 15.6 PLATEADO + BOLSO OBSEQUIO,,,Falabella
HP,"VICTUS INTEL CORE I5-13500H RTX 4050 6GB SSD 1TB RAM 64GB LED 15,6"" FHD 144Hz",,,Falabella
LENOVO,PORTATIL GAMER LOQ 15AHP10 RYZEN 7 250 RAM 32GB - SSD 1TB - RTX 5060 8GB,,,Falabella
ASUS,"TUF A15 AMD RYZEN 5 7535HS SSD 2TB RAM 16GB DDR5 15,6 FHD RTX 3050 4GB",,,Falabella
ASUS,INTEL CORE I5 12GEN 12GB 512DDS AZUL FREEDOS,,,Falabella
ASUS,PORTATIL GAMER TUF F16 / INTEL CORE I7-14650HX / RTX 5070 8GB / 64GB RAM / 2TB SSD / 16â WUXGA,,,Falabella
LENOVO,PortÃ¡til ThinkPad E14 Gen7 Intel Core Ultra 7 32GB,,,Falabella
HP,PortÃ¡til Gamer Victus Intel Core i5 13420h RAM 24GB SSD 1TB RTX 3050 6GB,,,Falabella
ASUS,PORTATIL EXPERTBOOK AMD RYZEN 7-7735HS SSD 1TB RAM 16GB 14 FHD,,,Falabella
HP,PORTÃTIL VICTUS / AMD RYZEN 7 7445HS / RTX 3050 6GB / 40GB / 512GB SSD / 15.6â FHD+DIADEMAS RAZER,,,Falabella
LENOVO,"PortÃ¡til Gamer LegiÃ³n 5 - I7 14700HX ram 48GB SSD 512GB M.2 RTX 5060 8GB 15"" 2K OLED 165Hz",,,Falabella
HP,PORTATIL CORPORATIVO 240 INTEL CORE I5-1334U SSD 1TB RAM 16GBÂ 14Â FHD W11 PRO,,,Falabella
ASUS,"PORTATIL-ASUS EXPERTBOOK BM1403CDA-S61023X-AMD RYZEN 5 7535U-8GB DDR5 - 512GB SSD - PANTALLA 14"" FHD",,,Falabella
LENOVO,"PortÃ¡til Gamer LegiÃ³n 5 - I7 14700HX ram 32GB SSD 512GB M.2 RTX 5060 8GB 15"" 2K OLED 165Hz",,,Falabella
ASUS,PORTATIL Vivobook M3607HA AMD Ryzen 9 RAM 32GB DDR5/ 1TB SSD/ 16 Pulgadas,,,Falabella
HP,PortÃ¡til / Intel Core i5-1235U / 20 GB RAM DDR4 / 1TB SSD / 15.6â³ FHD / teclado y mouse,,,Falabella
HP,PortÃ¡til Pavilion Intel Core i5-1235U 16GB RAM 2TB SSD 156 FHD,,,Falabella
HP,"VICTUS AMD RYZEN 7 7445HS RTX 4050 6GB SSD 1TB RAM 32GB LED 15,6"" FHD 144Hz",,,Falabella
LENOVO,"PortÃ¡til Gamer LOQ 15IRX9 RTX 4060 8 GB, Core i5 13450hx 64/512 SSD- Win 11 15,6 144Hz,Gamer.",,,Falabella
ASUS,PortÃ¡til Gamer TUF AMD Ryzen 9 270 RAM 48GB SSD 8TB RTX 5070 8GB 165Hz,,,Falabella
LENOVO,PortÃ¡til ThinkPad X1 2 en 1 G10 Core Ultra 7 32GB 1TB - Gris,,,Falabella
ASUS,Portatil Tuf Gamer FX607VJ Intel Core I5 210H Ddr4 16gb Ssd 512gb 16 Wuxga,,,Falabella
LENOVO,PORTATIL THINKBOOK INTEL CORE ULTRA 5 225U RAM 32GB DDR5 - SSD 512GB M.2/WIN 11 PRO,,,Falabella
HP,PORTATIL INTEL CORE I5-1235U SSD 2TB RAM 40GB LED 15.6 HD,,,Falabella
HP,PORTÃTIL INTEL CORE 5-120U 24GB RAM 1TB SSD PANTALLA 156 FHD,,,Falabella
ASUS,PORTATIL GAMER TUF INTEL CORE I5 210-H RTX 3050 16GB RAM 1TB SSD FHD 144HZ,,,Falabella
ASUS,Portatil Vivobook 15 X1504V Intel Core i5-120U 12GB RAM y SSD de 512GB â Azul,,,Falabella
HP,Portatil Gamer Victus 15-FB3019LA AMD Ryzen 7-7445HS 8GB 512GB SSD RTX3050 6G FHD 15â³,,,Falabella
ASUS,"TUF AMD RYZEN 7-6800H RTX 3050Ti 4GB SSD 2TB RAM 24GB LED 15,6 FULL HD 144Hz",,,Falabella
HP,"ENVY INTEL CORE I7-13700H RTX 4060 8GB SSD 2TB RAM 16GB LED 16"" FHD 120Hz",,,Falabella
HP,PORTÃTIL VICTUS/ AMD RYZEN 7 7445HS / RTX 3050 6GB / 24GB DDR5 / 2TB SSD / 15.6â+ FUNDA Y MOUSE,,,Falabella
ASUS,"PORTATIL VIVOBOOK INTEL CORE I3-1315U SSD 2TB RAM 16GB 15,6 FULL HD",,,Falabella
HP,"PortÃ¡til Omen Max 16 Ultra 7 255HX Ram 48GB SSD 512GB RTX 5080 16GB Pantalla 16"" 2k 165Hz",,,Falabella
ASUS,"PORATIL-ASUS TUF FA607NUG-RL117-AMD RYZEN 7 7445HS-16GB DDR5-512GB SSD-PANT 16"" WUXGA-GEFORCE RTX 4050 6GB GDDR6",,,Falabella
HP,Portatil 15 Amd Ryzen 7 5700u Ram 16gb DDR4 SSD 512gb Pantalla 15.6â,,,Falabella
LENOVO,PORTATIL AMD RYZEN 7-7730U SSD 2TB RAM 8GB LED 14 FULL HD,,,Falabella
ASUS,PORTATIL EXPERBOOK INTEL CORE I5-13420H SSD 512GB RAM 32GB 15.6 FHD,,,Falabella
ASUS,PORTATIL VIVOBOOK INTEL CORE I7 13620H 16GB RAM 2TB SSD 16 FHD,,,Falabella
LENOVO,"PortÃ¡til LOQ Ryzen 7 250 Ram 32GB SSD 2TB RTX 5060 8GB 15,6"" FHD 144Hz",,,Falabella
LENOVO,"PortÃ¡til AMD Ryzen 5 RTX 3050 16GB RAM 512GB SSD 15.6"" FHD",,,Falabella
LENOVO,PORTATIL ThinkPad E14 Gen 6 Intel Core Ultra 7 155H /SSD 512GB/ RAM 24GB/ Pantalla 14,,,Falabella
LENOVO,THINKPAD L13 2 EN 1 CORE ULTRA 7 155U RAM 16GB SSD 512GB FHD WIN 11 PRO TACTIL,,,Falabella
LENOVO,PORTATIL THINKBOOK 14 GEN 7 / INTEL CORE ULTRA 5 125U / RAM 32GB DDR5 / SSD 1TB / WIN 11 PRO,,,Falabella
HP,PORTÃTIL VICTUS/ AMD RYZEN 7 7445HS / RTX 3050 6GB / 48GB DDR5 / 512GB SSD / 15.6â+ FUNDA Y MOUSE,,,Falabella
HP,"PORTATIL INTEL CORE I7-1355U SSD 2TB RAM 24GB LED 15,6 FULL HD",,,Falabella
LENOVO,PORTATIL GAMER LOQ 15AHP10 RYZEN 7 250 RAM 24GB - SSD 1TB - RTX 5060 8GB,,,Falabella
HP,"PORTATIL INTEL CORE I7-1355U SSD 1TB RAM 32GB LED 15,6 FULL HD",,,Falabella
ASUS,PORTATIL Vivobook M3607HA AMD Ryzen 9 RAM 16GB DDR5/ 512GB SSD/ 16 Pulgadas,,,Falabella
ASUS,PORTATIL Vivobook M3607HA AMD Ryzen 9 RAM 32GB DDR5/ 512GB SSD/ 16 Pulgadas,,,Falabella
HP,"Portatil 630 G9 INTEL CORE I7 1255U (1,7GHz) 8GB-512GB SSD-PANTALLA 13"" - Notebook",,,Falabella
HP,PÃ³rtatil Intel Celeron 240 Ram 8GB Ssd 256GB 14â³HD,,,Falabella
LENOVO,PORTATIL V14 G4 IRU INTEL CORE I3-1315U 16GB RAM 1TB SSD 14 FHD + MOUSE INALAMBRICO,,,Falabella
LENOVO,"PORTATIL LEGION AMD RYZEN 9-8945HX RTX 5060 8GB SSD 2TB RAM 16GB 16"" IPS 240HZ",,,Falabella
ASUS,PORTATIL Vivobook M3607HA AMD Ryzen 9 RAM 16GB DDR5/ 1TB SSD/ 16 Pulgadas,,,Falabella
HP,"PortÃ¡til Gamer 15-FA0021LA Core i5-12450H RTX 3050 4GB 512GB 8GB 15.6"" Windows 11 home",,,Falabella
ASUS,"Portatil M1503QA-L1066 Ryzen 5 5600H DDR4 8GB SSD 512GB 15""FHD Oled",,,Falabella
HP,PORTÃTIL INTEL CORE 5-120U 32GB RAM 1TB SSD PANTALLA 156 FHD,,,Falabella
ASUS,PORTATIL INTEL CORE I5-12500H SSD 1TB RAM 40GB LED 16 FULL HD,,,Falabella
ASUS,"PORTATIL-ASUS X1504VA-BQ4375 - INTEL CORE I3 1315U - 8GB DDR4 - 1 TERA SSD - PANTALLA 15,6"" FHD",,,Falabella
ASUS,PORTATIL EXPERTBOOK INTEL CORE I7-13620H RAM 64GB SSD 1TB/ 15.6 PULGADAS/WIN11 PRO,,,Falabella
ASUS,PORTATIL TUF A16 RYZEN 9 270 RAM 96GB SSD 1TB RTX 5070 8G,,,Falabella
ASUS,"PortÃ¡til E1504FA-L1745 AMD Ryzen 5 7520U RAM 16GB 512GB SSD 15.6 """,,,Falabella
HP,PORTÃTIL INTEL CORE 5-120U 48GB RAM 1TB SSD PANTALLA 156 FHD,,,Falabella
ASUS,"Portatil Tuf Gamer FA506NCG Amd Ryzen 7 7445hs Rtx 3050 4GB Ddr5 8gb Ssd 512gb 15.6"" Fhd 144Hz",,,Falabella
LENOVO,PORTATIL GAMER LEGION5 15IRX10 - I9 14900HX - RAM 16GB - SSD 1TB - RTX 5070 8GB,,,Falabella
ASUS,"PortÃ¡til Gamer Rog Zephyrus Rtx 4070 8GB Core I7 13620H 32/512 16"" 165HZ Rog Zephyrus Gamer.",,,Falabella
ASUS,PortÃ¡til Gamer TUF A16 FA607N / Ryzen 7 7445HS / RTX 4050 6GB / 64GB RAM / SSD 512GB /16â³ WUXGA,,,Falabella
ASUS,PORTATIL EXPERBOOK INTEL CORE I5-13420H SSD 1TB RAM 32GB 15.6 FHD,,,Falabella
HP,"PORTATIL VICTUS RYZEN 7- 15.6"" 144HZ- RTX 3050 6GB- RAM 64GB DDR5 SSD 512GB + DIADEMAS REDRAGON",,,Falabella
LENOVO,"Portatil IdeaPad Slim 3 15AHP10 AMD Ryzen 5 8460HS SSD 512GB DDR5 8GB 15.3"" WUXGA",,,Falabella
HP,PORTÃTIL INTEL CORE 5-120U 24GB RAM 512GB SSD 15.6 FHD,,,Falabella
ASUS,PORTATIL EXPERBOOK INTEL CORE I5-13420H SSD 512GB RAM 24GB 15.6 FHD,,,Falabella
LENOVO,PORTATIL SLIM 3 AMD RYZEN 5 8460HS RAM 16GB DDR5 - SSD 512GB - 15.3 WUXGA AZUL,,,Falabella
HP,PORTATIL FC0279LA AMD RYZEN 7-7730U 32GB RAM 2TB SSD 15 FHD + GAME PASS,,,Falabella
LENOVO,PORTATIL SLIM 3 AMD RYZEN 7 7735HS RAM 24GB DDR5 - SSD 1TB - 15.3 WUXGA AZUL,,,Falabella
ASUS,"PORTATIL VIVOBOOK AMD RYZEN 5-7520U SSD 2TB RAM 16GB LED 15,6 FULL HD",,,Falabella
HP,"PORTÃTIL RYZEN 5 7520U 16GB RAM 2TB SSD 15.6"" HD LED + BOLSO + GAME PASS",,,Falabella
LENOVO,PORTATIL ThinkPad E14 Gen 6 Intel Core Ultra 5 125 /SSD 512GB/ RAM 24GB/ Pantalla 14,,,Falabella
LENOVO,"PortÃ¡til Gamer LegiÃ³n 5 - I7 14700HX ram 24GB SSD 512GB M.2 RTX 5060 8GB 15"" 2K OLED 165Hz",,,Falabella
LENOVO,"PORTATILE LEGION INTEL CORE I7-14700HX RTX 5060 8GB SSD 1TB RAM 16GB 15.1"" OLED WQXGA",,,Falabella
LENOVO,"Portatil V14 INTEL CORE I3-1215U - 8GB DDR4 - 256GB SSD - 14"" FHD, WIN 11 HOME",,,Falabella
HP,"OMEN INTEL CORE I7-13620H RTX 4060 8GB SSD 2TB RAM 32GB LED 16"" FHD 165Hz",,,Falabella
HP,"Laptop Gamer Omen Intel Core i7 RTX 4060 16GB RAM 2TB SSD 16"" FHD",,,Falabella
HP,PORTATIL FC0279LA AMD RYZEN 7-7730U 24GB RAM 2TB SSD 15 FHD+ GAME PASS,,,Falabella
LENOVO,"PortÃ¡til Gamer LegiÃ³n 5 - I7 14700HX ram 48GB SSD 1TB M.2 RTX 5060 8GB 15"" 2K OLED 165Hz",,,Falabella
ASUS,POrtatil Gamer TUF FX507VI-F15 Core i7-13620H 64/1TB RTX 4070 8GB 15.6 FHD 144Hz Windows 11 H.,,,Falabella
LENOVO,"PortÃ¡til Gamer Legion 5 Ryzen 7 260 Ram32GB SSD512GB RTX 5060 8GB Pantalla 15.1"" WUXGA OLED",,,Falabella
HP,Portatil Worthations G11 IntelCore Ultra 7 16GB SSD 512,,,Falabella
HP,PORTATIL CORPORATIVO 240 INTEL CORE I5-1334U SSD 512GB RAM 16GBÂ 14Â FHD W11 PRO,,,Falabella
LENOVO,PORTATIL SLIM 3 AMD RYZEN 5 8460HS RAM 16GB DDR5 - SSD 1TB - 15.3 WUXGA AZUL,,,Falabella
HP,PortÃ¡til Victus 15-fa2013dx Gaming Core I5 GeForce RTX 3050,,,Falabella
HP,PORTATIL GAMER OMEN - ULTRA 7 255H - RAM 16GB - SSD 1TB- RTX 5060 8GB,,,Falabella
HP,PORTÃTIL VICTUS / AMD RYZEN 7 7445HS / RTX 3050 6GB / 32GB / 512GB SSD / 15.6â FHD+DIADEMAS RAZER,,,Falabella
LENOVO,PORTATIL THINKPAD E14 INTEL CORE ULTRA 5 255H/ RAM 64GB DDR5/ 1TB M.2/ WIN11 PRO,,,Falabella
HP,PORTATIL + DIADEMAS GAMER INTEL CI5 1235U RAM 16GB DDR4 SSD 512GB M2 156,,,Falabella
ASUS,PortÃ¡til Gamer TUF A16 FA607N / Ryzen 7 7445HS / RTX 4050 6GB / 24GB RAM / SSD 2TB / 16â³ WUXGA,,,Falabella
LENOVO,PORTATIL GAMER LOQ 15AHP10 - RYZEN 7 250 -RAM 32GB - SSD 512GB - RTX 5060 8GB,,,Falabella
ASUS,Portatil ExpertBook B1403CVA-S65015X Intel Core i7 13620H 16 GB 1 TB SSD 14â³ FHD WIN 11 Pro,,,Falabella
LENOVO,"PortÃ¡til Gamer LOQ 15IRX9 RTX 4060 8 GB, Core i5 13450hx 16/512 SSD- Win 11 15,6 144Hz,Gamer.",,,Falabella
ASUS,"TUF INTEL CORE I5-12500H RTX 3050 4GB SSD 512GB RAM 64GB LED 15,6 FHD 144Hz",,,Falabella
LENOVO,"Computador PortÃ¡til Gamer LOQ Core I5 12450HX 16/512 SSD RTX 4050 6GB 15,6 FHD WIN 11 HOME",,,Falabella
LENOVO,"PORTATIL LEGION AMD RYZEN 9-8945HX RTX 5060 8GB SSD 2TB RAM 32GB 16"" IPS 240HZ",,,Falabella
LENOVO,PORTATIL GAMER LOQ 15AHP10 RYZEN 7 250 RAM 16GB - SSD 1TB - RTX 5060 8GB,,,Falabella
LENOVO,PORTATIL GAMER LOQ 15AHP10 - RYZEN 7 250 -RAM 24GB - SSD 512GB - RTX 5060 8GB,,,Falabella
HP,PortÃ¡til Fd0127dx - Intel Core I7 - Ram 16gb - Ssd 512gb Pantalla Tactil,,,Falabella
HP,"ENVY INTEL CORE I7-13700H RTX 4060 8GB SSD 1TB RAM 32GB LED 16"" FHD 120Hz",,,Falabella
ASUS,PORTATIL EXPERTBOOK B1403CVA-S65013 14 CORE I5-13420H INTEL UHD GRAPHICS 8GB 512GB M.2,,,Falabella
LENOVO,"Computador PortÃ¡til Gamer LOQ Core I5 12450HX 8/4 TB SSD RTX 4050 6GB 15,6 FHD WIN 11 HOME",,,Falabella
LENOVO,"Computador PortÃ¡til Gamer LOQ Core I5 12450HX 16/4 TB SSD RTX 4050 6 GB 15,6 FHD WIN 11 HOME",,,Falabella
LENOVO,"Computador PortÃ¡til Gamer LOQ Core I5 12450HX 16/2 TB SSD RTX 4050 6GB 15,6 FHD WIN 11 HOME",,,Falabella
LENOVO,"V14-G4 IRU CORE I5 13420H 20 GHz - 8GB - 512 SSD -14""",,,Falabella
ASUS,"PORTATIL TUF INTEL CORE 5-210H RTX 3050 6GB SSD 512GB RAM 32GB 16"" WUXGA 144HZ",,,Falabella
LENOVO,"PORTATIL YOGA SLIM 7 14IMH9 CORE ULTRA 7 155H 16GB 1TB SSD 14"" OLED WUXGA GRIS",,,Falabella
HP,"VICTUS AMD RYZEN 7 7445HS RTX 4050 6GB SSD 512GB RAM 32GB LED 15,6"" FHD 144Hz",,,Falabella
ASUS,PORTATIL TUF A16 RYZEN 9 270 RAM 64GB SSD 1TB RTX 5070 8G,,,Falabella
ASUS,PORTATIL GAMER TUF - RYZEN7 7445HS - RAM 24GB - SSD 512 GB - RTX 4050 6GB,,,Falabella
HP,PortÃ¡til Intel Core i5-1235U 32GB RAM DDR4 1TB SSD 156â³ FHD teclado y mouse,,,Falabella
HP,PORTÃTIL VICTUS/ AMD RYZEN 7 7445HS / RTX 3050 6GB / 40GB DDR5 / 1TB SSD / 15.6â+ FUNDA Y MOUSE,,,Falabella
HP,PortÃ¡til Gamer Victus AMD Ryzen 7 40GB/4TB RTX 4050 6GB,,,Falabella
HP,"OMEN INTEL CORE I7-13620H RTX 4060 8GB SSD 2TB RAM 24GB LED 16"" FHD 165Hz",,,Falabella
ASUS,PORTATIL ZEMBOOK AMD RYZEN 7-8840HS SSD 1TB RAM 16GB 14 OLED,,,Falabella
LENOVO,"PORTATIL V15 INTEL CORE I5-13420H SSD 1TB RAM 24GB LED 15,6",,,Falabella
HP,"PORTATIL GAMER VICTUS RYZEN 7 7445HS- 15.6"" 144HZ IPS FHD - RTX 3050 - RAM 32GB DDR5 SSD 512GB M.2",,,Falabella
LENOVO,"PortÃ¡til IdeaPad Slim 3 15IRU8 - 15,6 FHD - Intel Core i3-1315U - 8GB RAM - 512GB SSD - Gris",,,Falabella
LENOVO,PORTATIL THINKPAD P16 INTEL ULTRA 7 155H RAM 32GB SSD 1TB WIN11 PRO,,,Falabella
LENOVO,PortÃ¡til Intel Core I7-13620H 1TB SSD 8GB RAM 14 FHD,,,Falabella
ASUS,"TUF INTEL CORE I5-12500H RTX 3050 4GB SSD 512GB RAM 32GB LED 15,6 FHD 144Hz",,,Falabella
ASUS,PortÃ¡til Vivobook S R9 270 Ram 16gb Ssd 512gb Lcd 16 Pulg Computador PortÃ¡til,,,Falabella
HP,"PORTATIL INTEL CORE I7-1355U SSD 1TB RAM 12GB LED 15,6 FULL HD",,,Falabella
ASUS,Portatil Core I7 Ram 16gb Ssd 512gb Fhd X515ea Huella,,,Falabella
ASUS,"PortÃ¡til Gamer TUF RYZEN 5 7535HS 8GB 512GB SSD M.2 RTX 3050 4GB PANTALLA 15,6"" FHD 144HZ",,,Falabella
LENOVO,"PORTATIL V14 G4 IRU INTEL CORE I3-1315U 24GB RAM 1TB SSD 14"" FHD + MOUSE INALAMBRICO",,,Falabella
LENOVO,"PORTATIL THINKBOOK CORE I7 1355U - 24GB DDR5 - 512GB SSD - 14"" WUXGA - RJ45 - WIN 11 PRO",,,Falabella
LENOVO,"PORTATIL LOQ 15IAX9E CI5 12450HX 8GB 512GB RTX 6GB 15""",,,Falabella
HP,PortÃ¡til 245 G10 Ryzen 3 7330u 8gb 512gb Ssd 14 Negro,,,Falabella
HP,PORTATIL 14 Ryzen 5 5500u - SSD 256GB - RAM 4Gb - 14'' NEGRO,,,Falabella
HP,"ENVY INTEL CORE I7-13700H RTX 4060 8GB SSD 2TB RAM 24GB LED 16"" FHD 120Hz",,,Falabella
LENOVO,"Portatil LenovoLoq15irx9-Intel Core I513450hx-16gb-512gb-Pantalla 15,6""Fhd-Geforce Rtx 3050 6gbGddr6",,,Falabella
ASUS,"PortÃ¡til Gamer Rog Zephyrus Rtx 4070 8GB Core I7 13620H 48/512 16"" 165HZ Rog Zephyrus Gamer.",,,Falabella
HP,Portatil 15-FD0130LA Intel Core i3 1215U Ddr4 8gb Ssd 512gb 15 Fhd,,,Falabella
HP,"Computador PortÃ¡til Gamer Omen Amd Ryzen 9 8940HX 32/ 1 TB RTX 5060 8GB 16"" 2K 144HZ",,,Falabella
ASUS,"Portatil VivoBook S 16 M3607HA-RP111 AMD Ryzen 9 270 SSD 512GB DDR5 16GB Pantalla 16"" WUXGA",,,Falabella
ASUS,PORTATIL GAMER TUF INTEL CORE I5 210-H RTX 3050 24GB RAM 512GB SSD FHD 144HZ,,,Falabella
ASUS,PortÃ¡til Zenbook OLED - Intel Core ULTRA 7 155H -512 GB SSD - RAM 16 GB DDR5 - PANTALLA 14â -,,,Falabella
LENOVO,"Portatil THINKPAD L15 - INTEL CORE I7 - 8GB RAM - 256 GB SSD - 15,6"" - Notebook",,,Falabella
LENOVO,PORTATIL THINKBOOK INTEL CORE 5 210H RAM 16GB DDR5/SSD 512GB M.2/WIN 11 PRO,,,Falabella
LENOVO,PORTATIL ThinkPad E14 Intel Core i5-13420U RAM 40GB SSD 1TB14 Win11 PRO,,,Falabella
HP,PORTÃTIL VICTUS / AMD RYZEN 7 7445HS / RTX 3050 6GB / 40GB RAM / 1TB SSD / 15.6â FHD,,,Falabella
